id,fixture_id,external_event_id,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,market_type,outcome_name,odds_format,american_odds,decimal_odds,implied_probability,point,source,snapshot_ts,notes,created_at
357,37.0,dfc5202cf1b8ae002cf952cd04f235b9,2026-06-21T04:00:00Z,Tunisia,Japan,betrivers,BetRivers,totals,Under,american,-195,1.5128205128205128,0.6610169491525424,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
358,37.0,dfc5202cf1b8ae002cf952cd04f235b9,2026-06-21T04:00:00Z,Tunisia,Japan,fanduel,FanDuel,h2h,Japan,american,-120,1.8333333333333335,0.5454545454545454,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
359,37.0,dfc5202cf1b8ae002cf952cd04f235b9,2026-06-21T04:00:00Z,Tunisia,Japan,fanduel,FanDuel,h2h,Tunisia,american,340,4.4,0.22727272727272727,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
360,37.0,dfc5202cf1b8ae002cf952cd04f235b9,2026-06-21T04:00:00Z,Tunisia,Japan,fanduel,FanDuel,h2h,Draw,american,240,3.4,0.29411764705882354,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
361,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betrivers,BetRivers,h2h,Saudi Arabia,american,1900,20.0,0.05,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
362,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betrivers,BetRivers,h2h,Spain,american,-835,1.1197604790419162,0.8930481283422459,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
363,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betrivers,BetRivers,h2h,Draw,american,650,7.5,0.13333333333333333,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
364,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betrivers,BetRivers,totals,Over,american,118,2.1799999999999997,0.4587155963302753,3.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
365,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,betrivers,BetRivers,totals,Under,american,-165,1.606060606060606,0.6226415094339623,3.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
366,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,fanduel,FanDuel,h2h,Saudi Arabia,american,1900,20.0,0.05,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
367,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,fanduel,FanDuel,h2h,Spain,american,-900,1.1111111111111112,0.8999999999999999,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
368,38.0,73529a242e319a86bf3d00ddb4accc37,2026-06-21T16:00:00Z,Spain,Saudi Arabia,fanduel,FanDuel,h2h,Draw,american,700,8.0,0.125,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
369,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,betrivers,BetRivers,h2h,Cape Verde,american,575,6.75,0.14814814814814814,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
370,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,betrivers,BetRivers,h2h,Uruguay,american,-225,1.4444444444444444,0.6923076923076923,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
371,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,betrivers,BetRivers,h2h,Draw,american,340,4.4,0.22727272727272727,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
372,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,betrivers,BetRivers,totals,Over,american,-118,1.847457627118644,0.5412844036697247,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
373,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,betrivers,BetRivers,totals,Under,american,-118,1.847457627118644,0.5412844036697247,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
374,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,fanduel,FanDuel,h2h,Cape Verde,american,650,7.5,0.13333333333333333,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
375,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,fanduel,FanDuel,h2h,Uruguay,american,-260,1.3846153846153846,0.7222222222222222,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
376,,852a3abe6d46820720febc0fedebff9a,2026-06-21T22:00:00Z,Uruguay,Cabo Verde,fanduel,FanDuel,h2h,Draw,american,340,4.4,0.22727272727272727,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
377,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,betrivers,BetRivers,h2h,Egypt,american,-137,1.72992700729927,0.5780590717299579,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
378,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,betrivers,BetRivers,h2h,New Zealand,american,380,4.8,0.20833333333333334,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
379,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,betrivers,BetRivers,h2h,Draw,american,250,3.5,0.2857142857142857,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
380,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,betrivers,BetRivers,totals,Over,american,112,2.12,0.4716981132075471,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
381,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,betrivers,BetRivers,totals,Under,american,-155,1.6451612903225805,0.607843137254902,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
382,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,fanduel,FanDuel,h2h,Egypt,american,-150,1.6666666666666665,0.6000000000000001,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
383,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,fanduel,FanDuel,h2h,New Zealand,american,430,5.3,0.18867924528301888,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
384,41.0,c1ec9a65f4b4cf74477b368a7d6282de,2026-06-22T01:00:00Z,New Zealand,Egypt,fanduel,FanDuel,h2h,Draw,american,250,3.5,0.2857142857142857,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
385,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,betrivers,BetRivers,h2h,Argentina,american,-157,1.6369426751592355,0.6108949416342413,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
386,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,betrivers,BetRivers,h2h,Austria,american,430,5.3,0.18867924528301888,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
387,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,betrivers,BetRivers,h2h,Draw,american,265,3.65,0.273972602739726,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
388,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,betrivers,BetRivers,totals,Over,american,-106,1.9433962264150944,0.5145631067961165,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
389,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,betrivers,BetRivers,totals,Under,american,-132,1.7575757575757576,0.5689655172413793,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
390,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,fanduel,FanDuel,h2h,Argentina,american,-165,1.606060606060606,0.6226415094339623,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
391,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,fanduel,FanDuel,h2h,Austria,american,410,5.1,0.19607843137254904,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
392,42.0,be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,fanduel,FanDuel,h2h,Draw,american,280,3.8,0.2631578947368421,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
393,43.0,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betrivers,BetRivers,h2h,France,american,-835,1.1197604790419162,0.8930481283422459,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
394,43.0,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betrivers,BetRivers,h2h,Iraq,american,2200,23.0,0.043478260869565216,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
395,43.0,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betrivers,BetRivers,h2h,Draw,american,650,7.5,0.13333333333333333,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
396,43.0,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betrivers,BetRivers,totals,Over,american,-190,1.526315789473684,0.6551724137931035,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
397,43.0,7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,betrivers,BetRivers,totals,Under,american,135,2.35,0.425531914893617,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
398,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betrivers,BetRivers,h2h,Norway,american,112,2.12,0.4716981132075471,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
399,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betrivers,BetRivers,h2h,Senegal,american,250,3.5,0.2857142857142857,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
400,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betrivers,BetRivers,h2h,Draw,american,220,3.2,0.3125,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
401,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betrivers,BetRivers,totals,Over,american,-132,1.7575757575757576,0.5689655172413793,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
402,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,betrivers,BetRivers,totals,Under,american,-106,1.9433962264150944,0.5145631067961165,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
403,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,fanduel,FanDuel,h2h,Norway,american,105,2.05,0.48780487804878053,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
404,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,fanduel,FanDuel,h2h,Senegal,american,240,3.4,0.29411764705882354,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
405,44.0,3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,fanduel,FanDuel,h2h,Draw,american,250,3.5,0.2857142857142857,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
406,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betrivers,BetRivers,h2h,Algeria,american,-132,1.7575757575757576,0.5689655172413793,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
407,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betrivers,BetRivers,h2h,Jordan,american,350,4.5,0.2222222222222222,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
408,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betrivers,BetRivers,h2h,Draw,american,255,3.55,0.28169014084507044,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
409,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betrivers,BetRivers,totals,Over,american,-118,1.847457627118644,0.5412844036697247,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
410,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,betrivers,BetRivers,totals,Under,american,-118,1.847457627118644,0.5412844036697247,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
411,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,fanduel,FanDuel,h2h,Algeria,american,-150,1.6666666666666665,0.6000000000000001,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
412,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,fanduel,FanDuel,h2h,Jordan,american,380,4.8,0.20833333333333334,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
413,45.0,fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,fanduel,FanDuel,h2h,Draw,american,270,3.7,0.27027027027027023,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
414,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,betrivers,BetRivers,h2h,Portugal,american,-590,1.1694915254237288,0.855072463768116,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
415,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,betrivers,BetRivers,h2h,Uzbekistan,american,1400,15.0,0.06666666666666667,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
416,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,betrivers,BetRivers,h2h,Draw,american,575,6.75,0.14814814814814814,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
417,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,betrivers,BetRivers,totals,Over,american,112,2.12,0.4716981132075471,3.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
418,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,betrivers,BetRivers,totals,Under,american,-155,1.6451612903225805,0.607843137254902,3.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
419,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,fanduel,FanDuel,h2h,Portugal,american,-550,1.1818181818181819,0.8461538461538461,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
420,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,fanduel,FanDuel,h2h,Uzbekistan,american,1100,12.0,0.08333333333333333,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
421,46.0,8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,fanduel,FanDuel,h2h,Draw,american,500,6.0,0.16666666666666666,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
422,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,betrivers,BetRivers,h2h,England,american,-295,1.3389830508474576,0.7468354430379747,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
423,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,betrivers,BetRivers,h2h,Ghana,american,750,8.5,0.11764705882352941,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
424,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,betrivers,BetRivers,h2h,Draw,american,380,4.8,0.20833333333333334,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
425,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,betrivers,BetRivers,totals,Over,american,-150,1.6666666666666665,0.6000000000000001,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
426,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,betrivers,BetRivers,totals,Under,american,107,2.0700000000000003,0.48309178743961345,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
427,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,fanduel,FanDuel,h2h,England,american,-320,1.3125,0.7619047619047619,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
428,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,fanduel,FanDuel,h2h,Ghana,american,750,8.5,0.11764705882352941,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
429,47.0,2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,fanduel,FanDuel,h2h,Draw,american,410,5.1,0.19607843137254904,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
430,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,betrivers,BetRivers,h2h,Croatia,american,-240,1.4166666666666667,0.7058823529411764,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
431,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,betrivers,BetRivers,h2h,Panama,american,700,8.0,0.125,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
432,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,betrivers,BetRivers,h2h,Draw,american,310,4.1,0.24390243902439027,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
433,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,betrivers,BetRivers,totals,Over,american,-132,1.7575757575757576,0.5689655172413793,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
434,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,betrivers,BetRivers,totals,Under,american,-106,1.9433962264150944,0.5145631067961165,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
435,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,fanduel,FanDuel,h2h,Croatia,american,-240,1.4166666666666667,0.7058823529411764,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
436,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,fanduel,FanDuel,h2h,Panama,american,600,7.0,0.14285714285714285,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
437,48.0,c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,fanduel,FanDuel,h2h,Draw,american,320,4.2,0.23809523809523808,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
438,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,betrivers,BetRivers,h2h,Colombia,american,-190,1.526315789473684,0.6551724137931035,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
439,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,betrivers,BetRivers,h2h,DR Congo,american,525,6.25,0.16,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
440,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,betrivers,BetRivers,h2h,Draw,american,290,3.9,0.25641025641025644,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
441,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,betrivers,BetRivers,totals,Over,american,100,2.0,0.5,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
442,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,betrivers,BetRivers,totals,Under,american,-139,1.7194244604316546,0.5815899581589958,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
443,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,fanduel,FanDuel,h2h,Colombia,american,-240,1.4166666666666667,0.7058823529411764,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
444,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,fanduel,FanDuel,h2h,DR Congo,american,650,7.5,0.13333333333333333,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
445,,68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,Congo DR,fanduel,FanDuel,h2h,Draw,american,310,4.1,0.24390243902439027,,FanDuel,2026-05-16T03:34:39Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
446,52.0,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,betrivers,BetRivers,h2h,Brazil,american,-250,1.4,0.7142857142857143,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
447,52.0,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,betrivers,BetRivers,h2h,Scotland,american,650,7.5,0.13333333333333333,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
448,52.0,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,betrivers,BetRivers,h2h,Draw,american,370,4.7,0.2127659574468085,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
449,52.0,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,betrivers,BetRivers,totals,Over,american,-165,1.606060606060606,0.6226415094339623,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
450,52.0,885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,betrivers,BetRivers,totals,Under,american,118,2.1799999999999997,0.4587155963302753,2.5,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
451,70.0,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,betrivers,BetRivers,h2h,Colombia,american,225,3.25,0.3076923076923077,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
452,70.0,67ae5751c401a98409b8566ae4897069,2026-06-27T23:30:00Z,Colombia,Portugal,betrivers,BetRivers,h2h,Portugal,american,112,2.12,0.4716981132075471,,BetRivers,2026-05-16T03:35:24Z,Informational match odds snapshot from The Odds API,2026-05-16 03:35:38
