id,team_id,fixture_id,market_type,odds_format,american_odds,decimal_odds,implied_probability,source,snapshot_ts,notes,created_at
1,43,,tournament_winner,american,500,6.0,0.1666666666666666,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
2,39,,tournament_winner,american,500,6.0,0.1666666666666666,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
3,55,,tournament_winner,american,650,7.5,0.1333333333333333,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
4,19,,tournament_winner,american,800,9.0,0.1111111111111111,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
5,47,,tournament_winner,american,850,9.5,0.1052631578947368,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
6,51,,tournament_winner,american,1100,12.0,0.0833333333333333,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
7,27,,tournament_winner,american,1400,15.0,0.0666666666666666,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
8,31,,tournament_winner,american,2000,21.0,0.0476190476190476,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
9,45,,tournament_winner,american,3000,31.0,0.032258064516129,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
10,35,,tournament_winner,american,3500,36.0,0.0277777777777777,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
11,54,,tournament_winner,american,4000,41.0,0.024390243902439,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
12,20,,tournament_winner,american,5000,51.0,0.0196078431372549,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
13,32,,tournament_winner,american,5000,51.0,0.0196078431372549,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
14,3144,,tournament_winner,american,6000,61.0,0.0163934426229508,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
15,42,,tournament_winner,american,6500,66.0,0.0151515151515151,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
16,3,,tournament_winner,american,7500,76.0,0.0131578947368421,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
17,16,,tournament_winner,american,8000,81.0,0.0123456790123456,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
18,56,,tournament_winner,american,8000,81.0,0.0123456790123456,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
19,30,,tournament_winner,american,9000,91.0,0.0109890109890109,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
20,33,,tournament_winner,american,10000,101.0,0.0099009900990099,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
21,44,,tournament_winner,american,11000,111.0,0.009009009009009,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
22,24,,tournament_winner,american,15000,151.0,0.0066225165562913,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
23,49,,tournament_winner,american,15000,151.0,0.0066225165562913,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
24,22,,tournament_winner,american,20000,201.0,0.0049751243781094,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
25,2,,tournament_winner,american,20000,201.0,0.0049751243781094,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
26,18,,tournament_winner,american,25000,251.0,0.0039840637450199,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
27,14,,tournament_winner,american,25000,251.0,0.0039840637450199,DraftKings,2026-05-12T01:40:44Z,Informational odds snapshot from The Odds API,2026-05-12 01:44:34
